folder_id,type,language,ambiente_clima,lavoro_economia,costo_vita,salute_welfare,istruzione_formazione,uguaglianza_genere,difesa_sicurezza,immigrazione,democrazia_legalita,abitazione,keywords,sentiment,propaganda
2025-03-25_001,video,it,1,2,1,1,1,1,1,1,3,1,confronto;dibattito;scontro dialettico;discorso sociale;politico;legittimo,mixed,medium
2025-03-26_001,video,it,1,3,3,1,1,1,1,3,1,1,realtà;percezione;immigrazione;lavoro;diritti;economico;famiglia,negative,high
2025-03-27_001,image,it,1,1,1,1,1,1,3,5,2,1,UE;immigrazione clandestina;frontiere esterne;scenari peggiori;invasione;sicurezza,negative,high
2025-03-28_001,video,it,1,1,1,1,1,4,3,2,4,1,carta d'identità;genere;sesso;biologico;percezione;emendamenti;Unione Europea,negative,high
2025-03-28_002,image,it,4,2,3,3,1,1,3,1,2,1,burocrati;green deal;carburante sostenibile;obiettivi green;sicurezza interna;Lega;Bruxelles,negative,high
2025-03-31_001,image,it,1,1,1,1,1,1,5,5,3,1,arrestati;straniero;violenze sessuali;rapine;immigrazione irregolare;tolleranza zero;espulsioni,negative,high
2025-04-01_001,video,it,1,3,4,1,1,1,4,3,3,1,strategia_preparazione;militarizzazione;bollette;insicurezza;immigrati_clandestini;crisi_energia,negative,high
2025-04-02_001,video,it,1,1,1,1,1,1,1,1,5,1,sovranità popolare;istituzioni;democrazia;establishment;autocrazia;giustizia;elezioni,negative,high
2025-04-02_002,image,it,1,3,3,1,1,3,1,1,1,1,soldi pubblici;turismo;Emilia-Romagna;bollino;operatori turistici;caro bollette,negative,high
2025-04-03_001,image,it,1,3,1,1,1,1,4,2,3,1,Readiness 2030;difesa europea;dipendenza militare;disparità tra Paesi;Nato;autonomia strategica,negative,medium
2025-04-04_001,video,it,1,1,1,1,1,4,1,2,2,1,ideologia woke;sport;equità biologica;atleta transgender;squalifica;World Athletics,negative,high
2025-04-04_002,video,it,1,1,1,1,1,1,5,3,3,1,criminalità;Polizia di Stato;Milano;cittadinanza;sicurezza;baby gang;rapine;controlli,negative,high
2025-04-04_003,video,it,1,1,1,1,1,4,3,1,4,1,carta d'identità;sesso biologico;ideologia di genere;Parlamento Europeo;emendamenti;sicurezza;diritto dei cittadini,negative,high
2025-04-07_001,image,it,1,1,1,1,1,1,1,1,3,1,Europa;Rai 3;Vannacci;patriotsforeurope;Stato delle cose,neutral,low
2025-04-08_001,video,it,1,2,1,1,1,1,3,1,3,1,Lega;sovranista;Parlamento europeo;decreti sicurezza;autonomista;elezioni europee;missione,positive,high
2025-04-09_001,video,it,1,3,3,3,1,1,5,1,4,1,ReArm Europe;debito comune;sovranità;Patto di Stabilità;difesa europea;spesa militare,negative,medium
2025-04-09_002,image,it,1,1,1,1,4,3,1,1,3,1,liceo;educazione;ideologia woke;famiglie;indottrinamento;diritto di sapere,negative,high
2025-04-09_003,video,it,1,1,1,1,1,1,1,1,3,1,Georgia;Unione Europea;adesione;sovranità;approccio pragmatico;geopolitica,negative,medium
2025-04-10_001,image,it,1,1,1,1,1,1,5,1,3,1,Polizia di Stato;anniversario;sicurezza;eroi in uniforme;sacrificio;difesa,positive,low
2025-04-10_002,video,it,1,1,1,1,1,1,1,1,3,1,campagna elettorale;spesa elettorale;giornalismo;circoscrizione;europarlamentare,negative,high
2025-04-11_001,image,it,1,1,1,1,1,1,1,1,3,1,cittadinanza italiana;valori;referendum;automatismo burocratico;senso di appartenenza;comunità nazionale,negative,medium
2025-04-13_001,image,it,1,1,1,1,1,1,3,1,1,1,Vannacci;Lega;difesa;Europa;Firenze;patriotsforeurope,negative,high
2025-04-13_002,image,it,1,1,1,1,1,1,1,1,1,1,Lignano Sabbiadoro;evento;mare;lungomare;PalaPineta,neutral,none
2025-04-13_003,image,it,1,1,1,1,1,1,1,1,1,1,Napoli;Campania;16 Maggio;Hotel Parco Gragnano;incontro,neutral,none
2025-04-13_004,image,it,1,1,1,1,1,1,3,1,4,1,Europa;nazioni sovrane;Italia forte;strategia indipendente;alleanze internazionali;patriotsforeurope,negative,medium
2025-04-13_005,image,it,3,2,1,1,3,1,4,1,2,1,Europa;Italia;riarmo;difesa comune;patto di stabilità;scuola;giovani,neutral,medium
2025-04-14_001,video,it,4,5,1,1,1,1,1,1,1,1,deforestazione;industria conciaria;Green Deal;posti di lavoro;Unione Europea;Toscana,negative,high
2025-04-14_002,image,it,1,1,1,1,1,1,5,4,3,1,accoltellamento;sicurezza;espulsione;ordine pubblico;forze dell'ordine;immigrazione,negative,high
2025-04-15_001,image,it,1,3,1,1,1,1,2,1,2,2,MadeinItaly;identità nazionale;eccellenza;artigiani;imprenditori;confini,positive,medium
2025-04-16_001,video,it,1,3,1,1,3,4,1,1,2,1,identità di genere;identità di età;scuole;mutuo;percezione;logica,negative,medium
2025-04-16_002,image,it,1,1,1,1,1,5,1,1,3,1,sesso biologico;Equality Act;identità legale;realtà dei corpi;inclusività;Unione Europea,negative,high
2025-04-17_001,image,it,1,1,1,1,1,1,4,5,3,1,immigrazione incontrollata;pericolo reale;aggressione;ius scholae;cittadinanza automatica;espulsione immediata,negative,high
2025-04-17_002,video,it,1,1,1,1,1,1,5,1,2,1,guerra;pace;Russia;Ucraina;negoziazione;condizioni;militare,negative,medium
2025-04-18_001,image,it,1,1,1,1,1,1,1,1,3,1,Vannacci;accusa;falso ideologico;tribunale;indagini;legalità,positive,medium
2025-04-19_001,video,it,1,1,1,1,1,1,3,4,4,1,delinquenti;Albania;sinistra;fascette;elezioni regionali;sicurezza,negative,high
2025-04-19_002,image,it,1,1,1,1,1,1,5,4,3,1,terrorismo;ISIS;Cosenza;sicurezza;confini;espulsioni;forze dell'ordine,negative,high
2025-04-22_001,image,it,1,1,1,1,1,1,1,1,1,1,AffariItaliani;Italia sovrana;interessi nazionali;Meloni;Trump,neutral,none
2025-04-23_001,image,it,1,3,1,3,3,1,4,1,4,1,riarmo;Commissione Europea;articolo 122;illegalità;priorità;sicurezza;debiti,negative,high
2025-04-23_002,image,it,1,1,1,1,1,1,1,1,2,1,urne;Europa;sinistra;Desio;Villa Sindaco,negative,high
2025-04-24_001,image,it,1,1,1,1,1,1,1,1,1,1,Lega;Vannacci;politica;mondoalcontrario,neutral,low
2025-04-25_001,image,it,1,1,1,1,1,1,1,1,1,1,sindaco;Treviso;istituzioni;cittadini;impegno;condoglianze,neutral,none
2025-04-25_002,video,it,1,3,1,1,1,1,5,1,3,1,delinquenti;carcere;patto sociale;sicurezza territoriale;forze dell'ordine;sovranità nazionale,negative,medium
2025-04-27_001,video,it,1,1,1,1,1,1,1,4,1,1,immigrazione;radici;identità;aiuto;poveri;deboli,negative,medium
2025-04-28_001,image,it,1,2,1,1,1,1,5,1,4,1,Milano;violenza;sicurezza;forze dell'ordine;criminali;tolleranza zero;lavori utili,negative,high
2025-04-29_001,image,it,1,2,1,1,1,1,3,4,2,1,genova;sindaco;immigrati;criminalità;degrado;elezioni,negative,high
2025-04-29_002,video,it,2,4,4,4,1,3,1,2,2,1,ricchezza;diritti;sanità;costo economico;sviluppo industriale;pensioni;lavoro,negative,high
2025-04-29_003,image,it,1,1,1,1,1,1,4,5,4,1,frontiere;respingimenti;espulsioni;cittadinanza;ius scholae;sicurezza;cittadini onesti,negative,high
2025-04-30_001,video,it,4,5,3,1,1,1,1,1,3,1,Made in Italy;Green Deal;delocalizzazione;settore conciario;acciaio;pelli;produzione;Europa,negative,high
2025-04-30_002,image,it,,,,,,,,,,,,,
2025-04-30_003,image,it,3,4,2,1,1,1,1,1,2,1,ceramica italiana;aiuti europei;costi energetici;Made in Italy;cogenerazione;Commissione UE,negative,medium
2025-04-30_004,image,it,1,1,1,1,1,1,1,1,3,1,sciacalli da tastiera;antifascisti;incitazione all'odio;Vannacci;commenti d'odio;minacce,negative,high
2025-05-01_001,image,it,1,1,1,1,1,1,1,1,2,1,Papa Francesco;Santa Maria Maggiore;fascista;Sinistra;affronto,negative,high
2025-05-02_001,video,it,1,1,1,1,1,1,2,1,5,1,sovranità popolare;Europa;von der Leyen;diritto di decidere;destino;sovranità,negative,high
2025-05-02_002,image,it,1,1,1,1,4,2,1,1,3,1,consenso informato;scuola;sessualità;famiglia;educazione;diritti genitoriali,negative,high
2025-05-04_001,image,it,1,1,1,1,1,1,5,1,2,1,Esercito Italiano;difendere la patria;sicurezza;emergenze;senso del dovere;4 maggio,positive,low
2025-05-04_002,image,it,1,1,1,1,1,1,1,1,3,1,elezioni;Romania;colpo di stato;presidenziali;cambiare Europa,negative,medium
2025-05-05_001,video,it,1,3,1,1,1,1,3,1,1,1,Lega;europarlamentare;sovranisti;sicurezza;famiglia;lavoro;ideali,positive,medium
2025-05-05_002,image,it,1,1,1,1,1,1,1,3,4,1,cittadinanza facile;sinistra;referendum;elettori;cittadino;Ple VANNACCI,negative,high
2025-05-06_001,image,it,1,1,1,1,1,1,3,1,5,1,sovranità;elezioni;Romania;popolo;autocrazia globalista;Simion;voto,positive,high
2025-05-06_002,video,it,1,1,1,1,1,1,3,5,3,1,immigrazione;sinistra;Carabinieri;Bolognina;ripatrio;Genova;fuochi d'artificio,negative,high
2025-05-07_001,video,it,1,1,1,1,1,1,2,1,5,1,sovranità popolare;democrazia;Europa;diritto;partito politico;autocrazia;elezioni,negative,high
2025-05-07_002,video,it,1,1,1,1,1,1,4,1,3,1,Strasburgo;pace equa;Ucraina;guerra;dialogo;Unione Europea;sanzioni,negative,high
2025-05-07_003,video,it,1,1,1,1,1,1,1,1,1,1,Roberto Vannacci;Il Tempo;eurodeputato;intervista;Stati Uniti;Amazon.com,neutral,none
2025-05-07_004,image,it,1,1,1,1,2,1,2,5,4,1,ius soli;ius scholae;cittadinanza;identità;requisiti;integrazione,negative,high
2025-05-08_001,video,it,1,1,1,1,1,1,1,1,1,1,vannacci;lega;robertovannacci;tesla;maschismo;parenzo;generale,negative,high
2025-05-08_002,image,it,1,1,1,1,1,1,1,1,5,1,astensione;democrazia;referendum;sinistra;centrodestra;ipocrisia;voto,negative,high
2025-05-11_001,image,it,1,1,1,1,1,1,1,1,1,1,mamma;auguri,positive,none
2025-05-12_001,video,it,1,3,1,3,2,1,1,5,4,1,cittadinanza;immigrazione;requisiti;integrazione;diritti;referendum;sinistra,negative,high
2025-05-13_001,image,it,1,1,1,1,1,1,3,1,1,1,Bologna;23 maggio 2025;ricostruire l'europa;Green Deal;rearm europe;patriots;Salvini,neutral,low
2025-05-13_002,video,it,1,3,1,1,1,1,4,1,2,1,guerra;pace;Ucraina;Russia;Stati Uniti;diplomatico;sforzo bellico,negative,medium
2025-05-13_003,image,it,,,,,,,,,,,,,
2025-05-14_001,image,it,1,1,1,1,1,1,4,1,2,1,Macron;atomica francese;Unione Europea;sicurezza;provocazione;geopolitica,negative,high
2025-05-14_002,image,it,1,1,1,1,1,1,1,5,4,1,cittadinanza;immigrati;referendum;identità;slogan;sinistra,negative,high
2025-05-15_001,image,it,1,1,1,1,1,1,2,3,4,3,Ilaria Salis;resistenza a pubblico ufficiale;occupazione abusiva;cittadinanza;identità italiana;rispetto delle regole,negative,high
2025-05-15_002,video,it,1,1,1,1,1,1,1,1,1,1,Fiano Romano;Riccardo Milozzi;sostegno;candidato;elezioni;lega,positive,medium
2025-05-15_003,video,it,1,1,1,1,1,1,1,1,1,1,giovani;politica;rappresentanza;europeo;nazionale;centro,positive,low
2025-05-15_004,video,it,1,1,1,1,1,1,1,1,2,1,Romania;identità nazionale;valori romani;voto;Europa potente,positive,high
2025-05-16_001,image,it,1,2,1,1,1,1,3,1,3,1,nomina;vicesegretario;identità;sicurezza;sovranità;libertà,positive,medium
2025-05-17_001,image,it,1,1,1,1,1,1,1,1,4,1,PD Svizzera;referendum;cittadinanza;astensione;identità,positive,medium
2025-05-17_002,image,it,1,1,1,1,1,1,1,1,1,1,famiglia;unione stabile;uomo;donna,positive,high
2025-05-17_003,video,it,1,3,1,1,1,1,4,5,4,1,remigrazione;immigrazione incontrollata;sovranità;sicurezza;ordine;diritto;legalità,negative,high
2025-05-18_001,video,it,4,1,1,1,1,1,1,1,1,1,ostrica;sostenibilità;Spezia;prodotto italiano;anidride carbonica;ambiente,positive,medium
2025-05-18_002,image,it,1,1,1,1,1,1,1,1,1,1,Internazionali d’Italia;orgoglio nazionale;determinazione;giovani italiani;Tricolore,positive,none
2025-05-19_001,image,it,,,,,,,,,,,,,
2025-05-19_002,image,it,3,4,3,1,1,1,1,1,2,1,settoreconciario;cuoioitaliano;regolamentoUE;deforestazione;madeinitaly;burocrazia,negative,medium
2025-05-19_003,image,it,1,1,1,1,1,1,1,2,4,1,cittadinanza;lusso ostentato;fondi per richiedenti asilo;frode;identità italiana;diritto all'eleganza,negative,high
2025-05-19_004,image,it,1,1,1,1,1,1,1,3,3,1,Remigration Summit;Nicola Fratoianni;Rai 3;patriotsforeurope;lostatodellecose,neutral,low
2025-05-20_001,video,it,1,2,1,2,1,1,3,5,4,1,violenza;immigrati illegali;frontiere europee;stato sociale;invasione;sinistra;destra,negative,high
2025-05-20_002,image,it,1,1,1,1,1,1,1,1,1,1,lettera;Matteo Pucciarelli;vicesegretario;Parlamento Europeo;vendite libro,negative,high
2025-05-21_001,image,it,1,1,1,1,1,1,5,4,4,1,immigrato;polizia;legalità;criminalità;forze dell'ordine;impunità;scappare,negative,high
2025-05-21_002,image,it,1,3,1,1,1,1,4,2,2,1,aggressioni;insicurezza;criminalità;giustificazioni;sicurezza;punizione,negative,high
2025-05-22_001,video,it,1,1,1,1,1,1,3,1,3,1,sovranità;Italia;Bruxelles;patria;esercito europeo;interoperabilità,negative,high
2025-05-22_002,image,it,1,1,1,1,1,1,1,4,3,1,cittadinanza italiana;immigrazione;truffe;accoglienza;soldi pubblici;europarlamento,negative,high
2025-05-23_001,image,it,1,1,1,1,1,1,4,1,5,1,Falcone;legalità;giustizia;scorta;Patria;criminalità;divisa,negative,high
2025-05-24_001,image,it,1,1,1,1,1,1,3,3,4,1,Prima Guerra Mondiale;sovranità;identità italiana;cittadinanza;referendum;Patria,negative,high
2025-05-26_001,image,it,1,2,1,1,1,1,3,1,4,1,Modena;Lega;muri;minacce;sicurezza;democrazia;ricchezza,negative,high
2025-05-26_002,image,it,1,3,1,1,1,1,1,3,3,1,referendum;CGIL;rimborsi pubblici;lavoratori;immigrati;cittadinanza;manovra politico-sindacale,negative,high
2025-05-28_001,video,it,1,3,1,1,1,1,1,4,3,1,referendum;cittadinanza;immigrati;sinistra;lavoro;identità;elettorale,negative,high
2025-05-29_001,image,it,1,4,2,1,1,1,4,1,3,1,amministrative;centrodestra;sinistra;lavoro;sicurezza;progetto politico;voto,negative,high
2025-05-30_001,video,it,1,4,1,1,1,1,1,4,4,1,cittadinanza;sindacato;flusso economico;referendum;diritti;immigrazione;interesse economico,negative,high
2025-05-30_002,image,it,1,1,1,1,1,1,3,5,4,1,migranti;ingresso irregolare;cittadinanza facile;Procura di Ragusa;identità italiana;soccorso in mare,negative,high
2025-06-01_001,video,it,1,1,1,1,1,1,1,1,3,1,riservatezza;confidenzialità;onore;lealtà;correttezza;Bonaccini;European House,negative,high
2025-06-02_001,image,it,1,1,1,1,4,5,2,1,3,1,Toscana Pride;uguaglianza di genere;famiglia naturale;educazione ideologica;autodeterminazione di genere;sovversione sociale,negative,high
2025-06-03_001,video,it,1,1,1,1,1,1,1,1,3,1,Papa Bergoglio;Parlamento Europeo;Vannacci;Zanni;diavolo;acqua santa,negative,high
2025-06-03_002,image,it,1,2,1,1,1,1,1,2,4,1,cittadinanza;identità;diritti;nazione;referendum;sinistra;radici,negative,high
2025-06-04_001,image,it,1,1,1,1,4,1,5,2,4,1,Bersaglieri;scuola;educazione civica;Patria;dovere;militari;Valditara;identità,negative,high
2025-06-05_001,image,it,1,1,1,1,1,1,5,1,3,1,Carabinieri;difendere il Popolo;sicurezza;Patria;onore;sovranità,positive,medium
2025-06-05_002,image,it,1,2,2,1,1,1,5,4,5,4,Decreto Sicurezza;occupazioni abusive;forze dell'ordine;legalità;antimafia;Daspo urbano;impunità,negative,high
2025-06-05_003,image,it,1,1,1,1,2,1,1,1,4,1,cittadinanza;referendum;identità;Patria;sinistra;diritti,negative,high
2025-06-06_001,video,it,1,1,1,1,1,1,2,2,5,1,immunità parlamentare;stato di diritto;reati comuni;processo;giustizia;Parlamento Europeo;estradizione,negative,medium
2025-06-06_002,image,it,1,1,1,1,4,4,1,1,5,1,libertà di pensiero;famiglia naturale;propaganda di genere;censura;diritti;Comune di Pistoia,negative,high
2025-06-07_001,video,it,1,1,1,1,1,1,1,1,3,1,referendum;fallire;vannacci;lega;ilmondoalcontrario,negative,high
2025-06-07_002,video,it,1,3,1,1,1,1,1,4,3,1,referendum;cittadinanza;cittadini stranieri;requisiti;voto;Landini,negative,high
2025-06-08_001,image,it,1,1,1,1,1,1,1,1,4,1,moralisti;sinistra;referendum;dovere civico;quorum;scelte legittime,negative,high
2025-06-08_002,video,it,1,1,1,1,1,1,1,1,3,1,mare;referendum;voto;scelta civica;vannacci;lega,negative,high
2025-06-09_001,image,it,1,4,4,3,3,2,3,3,4,4,referendum;risorse;piccole imprese;sanità;scuola;lavoro;frontiere;cittadinanza,negative,high
2025-06-10_001,image,it,1,1,1,1,1,1,1,1,3,1,eletto;Parlamento Europeo;elettori;nazioni sovrane;libertà di pensiero;interessi italiani,positive,medium
2025-06-10_002,image,it,1,1,1,1,1,1,3,5,3,1,immigrazione;cittadinanza;confini;popolo;illegalità;voto;sinistra,negative,high
2025-06-10_003,image,it,1,1,1,1,1,1,3,1,1,1,Marinai d'Italia;morte;trenta;Quarnaro;semenza;marinamilitare,neutral,none
2025-06-10_004,image,it,3,1,1,1,1,1,4,1,3,1,referendum;sicurezza;Green Deal;geopolitica;difesa dell'italianità;governo;regionali,negative,high
2025-06-11_001,video,it,1,2,1,1,1,1,1,5,2,1,migranti;globalizzazione;stile di vita;Vannacci;Lega,positive,medium
2025-06-11_002,image,it,1,1,1,1,1,1,1,1,1,1,Rete4;Decima;lega;IlPiaveMormorò,neutral,none
2025-06-12_001,image,it,1,1,1,1,1,1,1,1,5,1,TAR Lazio;Daspo;legalità;strumentalizzazione;giustizia;dissenso;CasaPound,negative,high
2025-06-12_002,image,it,1,1,1,1,1,1,5,1,3,1,carabiniere;assassinato;sicurezza;forze dell'ordine;pene certe;militare,negative,medium
2025-06-12_003,image,it,1,1,1,2,4,5,1,1,3,1,indottrinamento ideologico;bambini;gender fluid;Toscana Pride;Pontedera;sinistra toscana,negative,high
2025-06-13_001,video,it,1,1,1,1,1,1,1,4,3,1,cassetto elettorale;sovranità nazionale;cittadinanza;immigrati;voto;elezioni,negative,high
2025-06-13_002,image,it,,,,,,,,,,,,,
2025-06-13_003,video,it,1,4,1,1,2,1,4,1,1,1,riarmo;economia tedesca;sicurezza;Volkswagen;Mercedes;professionisti;guerra;rilancio,negative,medium
2025-06-15_001,video,it,1,1,1,1,1,1,1,1,1,1,Nazionale;CT;Spalletti;Ragneri;Lashlein;Landini,neutral,low
2025-06-16_001,video,it,1,1,1,1,1,1,1,1,5,1,immunità parlamentare;giustizia;stato di diritto;processo;sinistra;violenza,negative,high
2025-06-16_002,image,it,1,1,1,1,1,2,1,1,1,1,atlete;futuro;orgoglio;Elena,positive,none
2025-06-16_003,video,it,1,3,2,2,1,1,1,5,3,1,immigrazione irregolare;sinistra;rimpatri;identità nazionale;stato sociale;elettorale,negative,high
2025-06-17_001,image,it,1,1,1,1,1,1,1,1,4,1,aggressione;militante identitario;sinistra;dittatura;Remigration;pseudo-intellettuali;collettivi,negative,high
2025-06-18_001,video,it,1,3,4,1,1,1,5,1,2,1,spesa militare;carri armati;prezzi;Europa;politiche scellerate;NATO,negative,high
2025-06-18_002,image,it,1,2,1,1,4,1,1,1,3,1,maturità;merito;eccellenza;determinazione;pensiero unico;generazione decima,positive,medium
2025-06-18_003,image,it,1,1,1,1,1,1,1,1,1,1,anniversario;auguri;donne;forza;vita,positive,none
2025-06-19_001,video,it,1,1,2,1,1,1,4,1,3,1,NATO;spese difese;Unione Europea;Draghi;Russia;Strasburgo;controfrotto,negative,high
2025-06-20_001,video,it,1,1,1,1,1,1,4,5,3,1,Mohamed Toujgani;sicurezza nazionale;Islam estremista;immigrazione;pericolo pubblico;difendere l'Italia,negative,high
2025-06-23_001,image,it,1,2,4,1,1,1,4,1,1,1,NATO;spese militari;costo energia;materie prime;5 percento;Vannacci,negative,medium
2025-06-24_001,video,it,1,1,1,1,1,1,4,1,3,1,conflitto;Israele;Iran;Europa;sovranità;politica internazionale;von der Leyen,negative,high
2025-06-25_001,image,it,1,2,1,1,1,1,1,1,2,1,Puglia;sinistra;futuro;interessi;politici,negative,high
2025-06-25_002,video,it,1,4,2,1,4,1,2,2,3,1,patria;giovani;appartenenza;lavoro;scuola;talento;radici,positive,medium
2025-06-25_003,image,it,1,1,1,1,1,1,4,5,3,1,agenti penitenziari;aggressione;detenuto nordafricano;immigrazione illegale;sicurezza;espulsione;tolleranza zero,negative,high
2025-06-26_001,image,it,1,1,1,1,1,1,1,1,1,1,Lega;Puglia;San Marco in Lamis;robertovannacci;mondoalcontrario,positive,high
2025-06-26_002,video,it,1,4,1,1,1,1,1,1,2,1,lavoro;sacrificio;produzione;eccellenze;tradizione;patria,positive,medium
2025-06-26_003,image,it,4,3,3,1,1,1,1,1,2,1,Green Claims;Green Deal;burocrazia verde;imprese;agricoltori;ambientalismo;costi;retromarcia,negative,high
2025-06-27_001,video,it,1,1,1,1,1,1,1,5,2,1,immigrazione clandestina;sinistra;fondi;barriere fisiche;rimpatri;pugliesi;foggiani,negative,high
2025-06-28_001,video,it,1,1,1,1,1,2,4,1,3,1,discorso;correlazione di valori;riarmo;difesa;sacrificio;onore,negative,high
2025-06-29_001,video,it,1,4,2,1,1,1,5,1,1,1,Ponte sullo Stretto;infrastruttura strategica;mobilità militare;difesa del paese;sviluppo economico;Sicilia;Rearm Europe,positive,medium
2025-06-30_001,image,it,1,1,1,1,1,1,1,1,2,1,Europarlamentari;Sicilia;autonomista;sovranista;territorio;politica,neutral,medium
2025-06-30_002,image,it,1,1,1,1,1,3,3,1,2,1,omofobia;riarmo;verità;Vannacci;Feltri,positive,medium
2025-06-30_003,video,it,1,1,1,1,1,3,4,1,2,1,riarmo;difesa;valori;sacrificio;guerra;bagaglio valoriale;polemiche,negative,medium
2025-07-01_001,image,it,1,2,1,1,1,1,1,1,1,1,capitalismo immondo;Jeff Bezos;Amazon;Venezia;ipocrisia;super élite,negative,high
2025-07-01_002,image,it,1,1,1,1,1,1,1,1,1,1,scorta;robertovannacci;mondoalcontrario,negative,high
2025-07-02_001,image,it,5,4,3,1,1,1,1,1,3,1,emissioni;transizione ecologica;imprese;agricoltura;lavoro;dittatura climatica,negative,high
2025-07-02_002,image,it,1,2,1,4,1,1,5,1,2,1,Lucca;Sicurezza Sociale;Sicurezza;guerra;combattentistiche;Lega;Vannacci,positive,high
