folder_id,type,language,ambiente_clima,lavoro_economia,costo_vita,salute_welfare,istruzione_formazione,uguaglianza_genere,difesa_sicurezza,immigrazione,democrazia_legalita,abitazione,keywords,sentiment,propaganda
2025-10-01_001,video,it,1,3,1,3,5,1,1,2,1,1,corridoio universitario;Palestina;studenti;formazione;università italiane;Ministro Bernini;unità di crisi,positive,low
2025-10-01_002,image,it,1,2,1,3,5,1,1,2,2,1,Corridoio Universitario;Gaza;studenti;ciclo accademico;università;formare classe dirigente,positive,low
2025-10-02_001,image,it,1,1,1,1,1,1,1,1,1,1,nonni;valori;nipoti;gioia;pensiero,positive,none
2025-10-02_002,video,it,1,2,1,1,1,1,5,1,4,1,Forze dell'Ordine;manifestazioni;violenza;rispetto della legge;sciopero;ordine pubblico,negative,high
2025-10-02_003,video,it,1,1,1,2,4,1,1,3,1,1,Palestina;corridoio umanitario;studenti universitari;rifugiati;popolo palestinese;governo italiano,positive,high
2025-10-04_001,image,it,1,1,1,1,1,1,1,1,3,1,statua;San Giovanni Paolo II;Termini;estremisti di sinistra;sciopero;odio,negative,medium
2025-10-05_001,image,it,1,1,1,1,1,1,1,1,1,1,scout cattolici;Ucraina;missili;Polonia;Ambasciata d'Italia;solidarietà,positive,low
2025-10-06_001,video,it,1,1,1,1,1,1,1,1,1,1,ForzaItalia;Roberto Occhiuto;centrodestra;Calabria;proiezione;schede,positive,high
2025-10-06_002,video,it,1,1,1,1,1,1,1,1,4,1,solidarietà;antisemitismo;atrocità;genocidio;senatrice Segre;vergogna,negative,high
2025-10-07_001,image,it,1,1,1,1,1,1,2,1,1,1,accordo di pace;due Stati;coesistenza pacifica;Israele;Palestina;Medio Oriente;stabilità,positive,medium
2025-10-07_002,image,it,1,1,1,1,1,1,1,1,1,1,Roberto Occhiuto;Presidente Calabria;ForzaItalia;centrodestra;buongoverno;elettori,positive,medium
2025-10-08_001,video,it,1,1,1,1,1,1,1,1,1,1,Olimpiadi;tregua olimpica;pace;Nazioni Unite;Medio Oriente;Ucraina,positive,low
2025-10-09_001,video,it,1,1,1,1,1,1,1,1,1,1,Tricolore;Gaza;riconoscenza;gratitudine;pace,positive,low
2025-10-09_002,image,it,1,1,1,1,1,1,3,1,2,1,accordo di pace;Medio Oriente;cessate il fuoco;ostaggi;azione diplomatica;assistenza umanitaria,positive,medium
2025-10-10_001,video,it,1,1,1,1,1,1,1,1,1,1,Firenze;regionali;Toscana;vincere;governare,positive,medium
2025-10-10_002,image,it,1,1,1,1,1,1,1,1,1,1,Firenze;Piazza San Lorenzo;campagna elettorale;ForzaItalia;Toscana,neutral,low
2025-10-10_003,image,it,1,1,1,3,3,1,3,1,1,1,Gaza;Piano di pace;soluzione a Due Stati;aiuti umanitari;ricostruzione;Palestina,positive,low
2025-10-11_001,video,it,1,1,1,1,1,1,1,1,2,1,Toscana;libertà;governo nazionale;Forza Italia;Italia,positive,high
2025-10-11_002,image,it,1,2,1,1,1,1,4,1,2,1,Gaza;cessate il fuoco;Piano di Pace;ostaggi;missione di pace;sicurezza;ricostruire Gaza;Stati Uniti,positive,medium
2025-10-12_001,image,it,1,4,1,1,1,1,1,1,1,1,Expo 2025 Osaka;Premio BIE;Sistema Paese;diplomazia della crescita;innovazione;crescita economica,positive,low
2025-10-14_001,image,it,1,1,1,1,1,1,1,1,1,1,Piazza Pio XII;Vaticano;Papa Leone XIV;visita ufficiale;Presidente della Repubblica;Sergio Mattarella,neutral,none
2025-10-14_002,image,it,1,1,1,2,1,1,5,1,1,2,Carabinieri;esplosione;dovere;condoglianze;Polizia di Stato;Vigili del Fuoco,negative,none
2025-10-15_001,image,it,1,1,1,3,3,1,3,1,1,1,aiuti alimentari;Gaza;ricostruzione;infrastrutture civili;scuole;ospedali;pace,positive,low
2025-10-16_001,image,it,1,1,1,1,1,4,1,1,2,1,linguaggio volgare;sessista;cambiamento culturale;donna;uguaglianza;leader,negative,medium
2025-10-16_002,video,it,1,1,1,1,1,1,1,1,3,1,dialogo;pace;diplomazia;Napoli;Ministero degli Esteri;mediare;Koal-Usham al-Sheikh,positive,medium
2025-10-16_003,video,it,1,1,1,2,1,1,1,1,1,1,Gaza;fame;operazione umanitaria;beni alimentari;popolo gazzawi;Rafa,negative,low
2025-10-17_001,video,it,1,4,4,4,1,1,1,1,2,1,manovra;assunzioni;infermieri;medici;taglio Irpef;extraprofitti;salari,positive,medium
2025-10-17_002,image,it,1,1,1,1,1,1,5,1,2,1,Carabinieri;Eroi;Patria;caduti in servizio;memoria,negative,none
2025-10-18_001,image,it,1,1,1,1,3,1,1,1,1,1,Erasmus;scambi culturali;integrazione;Europa;Sofia Corradi;studenti,neutral,none
2025-10-18_002,image,it,1,5,4,4,1,1,1,1,2,1,pressione fiscale;ceto medio;salari;sistema sanitario;economia di mercato;fasce deboli,positive,medium
2025-10-20_001,video,it,1,2,1,3,4,1,1,1,2,1,pace;Slovenia;Italia;Croazia;Unione Europea;Israele;Palestina;ricostruzione,positive,low
2025-10-20_002,image,it,1,3,1,1,1,1,1,3,1,1,Med9;unità europea;PMI;agricoltura;immigrazione legale;sfide globali,positive,low
2025-10-20_003,image,it,1,1,1,1,1,1,2,1,2,1,violenza;scontri;atto vile;responsabili;Pisa;Pistoia basket,negative,low
2025-10-21_001,image,it,1,1,1,1,1,1,1,1,4,1,Cassazione;Berlusconi;Dell'Utri;Cosa nostra;accanimento giudiziario;giustizia,positive,high
2025-10-21_002,video,it,1,1,1,1,1,1,1,1,1,5,tasse sulla casa;dimora;edilizia popolare;rigenerazione urbana;patrimonio edilizio;proposta di legge,positive,medium
2025-10-22_001,image,it,1,4,1,1,1,1,1,1,1,1,CasaItalia;Ambasciata d'Italia;Londra;export;crescita economica;imprese italiane,positive,low
2025-10-23_001,video,it,1,1,1,1,1,1,4,1,2,1,forze dell'ordine;sostegno;azioni concrete;gratitudine,positive,medium
2025-10-23_002,video,it,1,1,1,1,1,1,1,1,4,1,Repubblica;Costituzione;leggi;Nazione;fedele,positive,low
2025-10-24_001,image,it,1,4,1,1,1,1,1,1,2,1,super bonus;denaro pubblico;giovani;clientelari;declino elettorale;banche popolari,negative,high
2025-10-24_002,video,it,1,3,1,1,5,1,1,3,1,1,studenti;ricercatori;Gaza;atenei;Palestina;formazione;economia;finanza,positive,low
2025-10-25_001,video,it,1,1,1,1,1,1,1,1,5,1,Giustizia Giusta;Silvio Berlusconi;sentenza;mafia;giustizia;lettera;diritto,positive,high
2025-10-25_002,video,it,1,1,1,1,1,1,4,1,4,1,forze dell'ordine;democrazia;libertà;manifestazione;Polizia di Stato;diritto di parola,positive,medium
2025-10-25_003,video,it,1,1,1,1,1,1,1,1,1,1,Torino;grazie,positive,none
2025-10-25_004,image,it,1,4,1,1,1,1,1,1,1,1,diplomaziaculturale;Istituti Italiani di cultura;patrimonio culturale;diplomazia della crescita;lavoro,positive,low
2025-10-28_001,video,it,1,4,1,1,1,1,3,3,2,1,Mauritania;stabilità politica;immigrazione illegale;terrorismo;materie prime;investimenti;posti di lavoro,positive,low
2025-10-28_002,video,it,1,3,1,1,3,1,4,3,3,1,Mauritania;Senegal;Niger;cooperazione internazionale;sicurezza;traffici internazionali;Africa Occidentale;dialogo interreligioso,positive,low
2025-10-29_001,video,it,1,4,1,1,3,1,1,5,1,1,migrazione legale;lavoratori senitalesi;lezione di italiano;integrazione;rispetto delle regole,positive,low
2025-10-30_001,video,it,1,1,1,1,1,1,5,1,2,1,militari;Niger;missione MISIN;stabilità;forze armate;politica estera;cooperazione,positive,low
2025-10-30_002,video,it,1,1,1,1,1,1,1,1,5,1,riforma giustizia;Parlamento;errori giudiziari;separazione carriere;CSM;referendum,positive,high
2025-10-30_003,video,it,1,1,1,1,1,1,1,1,1,1,sport;pace;dialogo;solidarietà;Dakar;giovani,positive,none
2025-10-31_001,video,it,1,1,1,1,1,1,5,1,3,1,Polizia di Stato;servizio;giuramento;dirigente;pensione;lavoro di Stato,positive,none
2025-11-01_001,image,it,1,1,1,1,1,1,1,1,1,1,Ognissanti;festività;cristiana;1novembre,positive,none
2025-11-02_001,image,it,1,1,1,1,1,1,1,1,1,1,Jannik Sinner;Numero 1;sport,positive,none
2025-11-03_001,image,it,1,4,1,1,1,1,4,1,2,1,Africa;sviluppo economico;Piano Mattei;sicurezza;export;militari;acciaio;alluminio,positive,low
2025-11-04_001,image,it,1,1,1,1,1,1,5,1,1,1,Unità Nazionale;Forze Armate;sacrificio;gratitudine;uniforme,positive,low
2025-11-05_001,image,it,1,1,1,4,1,1,1,3,1,1,operazione umanitaria;Gaza;minori palestinesi;patologie congenite;accoglienza;ospedali,positive,low
2025-11-06_001,video,it,1,1,1,3,1,1,2,1,1,1,Papa Leone XIV;pace;disagio;Gaza;Bambino Gesù;convivenza,positive,low
2025-11-06_002,image,it,1,1,1,4,2,1,1,1,1,1,Ospedale Divina Provvidenza;servizi socio-educativi;assistenza sanitaria;Opera don Calabria;Ministero degli Esteri;dignità della persona,positive,low
2025-11-07_001,video,it,5,3,1,3,1,1,2,1,1,1,cambiamento climatico;riduzione emissioni;accordo Bruxelles;ecologia;salute;economia,positive,low
2025-11-08_001,image,it,1,1,1,1,1,1,1,1,1,1,Beppe Vessicchio;direttore d’orchestra;Sanremo;musica italiana;condoglianze,neutral,none
2025-11-09_001,image,it,1,3,2,3,1,1,1,1,2,1,buongoverno;Puglia;centrodestra;investimenti;pressione fiscale;sanità,positive,high
2025-11-09_002,image,it,1,1,1,1,1,1,1,1,4,1,Muro di Berlino;riunificazione;Libertà;regimi comunisti;principi fondanti;centralità della persona,positive,medium
2025-11-10_001,video,it,1,1,1,1,1,1,1,1,1,1,Forza Italia;centrodestra;Puglia;Presidente della Regione;svolta,positive,low
2025-11-10_002,video,it,1,4,1,3,1,1,1,1,1,1,Altamura;pane;economia;lavoro;esportazioni;dieta mediterranea,positive,low
2025-11-11_001,video,it,1,1,1,1,1,1,1,1,1,1,Gaza;beni alimentari;popolazione civile;assistenza;G7;cargo,positive,low
2025-11-12_001,image,it,1,3,1,1,1,1,3,1,3,1,G7;Ucraina;Medio Oriente;alleanza strategica;materie prime,neutral,low
2025-11-12_002,image,it,1,1,1,1,1,1,5,1,2,1,sicurezza;caduti;missioni internazionali;pace;onore;ricordo,positive,low
2025-11-14_001,video,it,1,1,1,1,1,1,1,1,1,1,Palapartenope;Napoli;Silvio Berlusconi;amore;omaggio,positive,none
2025-11-14_002,video,it,1,3,1,1,1,1,3,1,5,1,anticorruzione;legalità;criminalità organizzata;forze dell'ordine;investimenti;crescita,positive,low
2025-11-14_003,video,it,1,4,1,1,1,1,5,4,2,1,agente di polizia;Padova;figlio di immigrati;servire la Patria;divisa;lavoro operativo,positive,low
2025-11-15_001,video,it,1,1,1,1,1,1,1,1,4,1,giustizia giusta;avviso di garanzia;diritti cittadini;mobilitazione;Forza Italia;legalità,negative,high
2025-11-15_002,video,it,1,1,1,1,1,1,1,1,1,1,Forza Napoli;Forza Italia;Antonio Cagliani,positive,none
2025-11-16_001,image,it,1,1,1,1,1,1,1,1,1,1,Maestro;atpfinals;Torino,neutral,none
2025-11-16_002,video,it,3,3,1,1,1,1,1,2,1,1,turismo delle radici;aree interne;comuni piccoli;sviluppo territoriale;opere pubbliche;valorizzare,positive,low
2025-11-18_001,video,it,1,1,1,1,1,1,1,1,1,1,Forza Veneto;Antonio Montagliari;Forte D'Italia;segretario;lista nazionale,positive,low
2025-11-18_002,image,it,1,1,1,1,1,1,1,1,2,1,italofonia;lingua italiana;dialogo;identità;valori;comunità,positive,low
2025-11-21_001,video,it,1,1,1,1,1,1,1,1,2,1,Forza Italia;movimento politico;leader;parlamentari;popolo;famiglia,positive,low
2025-11-21_002,image,it,1,1,1,1,1,1,4,1,1,1,Virgo Fidelis;Carabinieri;sicurezza;bene comune;Patrona;Arma,positive,none
2025-11-23_001,image,it,1,1,1,1,1,1,1,1,1,1,Italia;Campioni del mondo;Davis;coppa;vittoria,positive,none
2025-11-23_002,image,it,1,2,1,1,1,1,3,1,1,4,terremoto;Irpinia;Basilicata;riqualificare infrastrutture;sicurezza dei cittadini;vulnerabilità dei territori,negative,low
2025-11-24_001,image,it,1,1,1,1,1,1,1,1,1,1,voto;Regioni;ForzaItalia;elettori;governo;risultati;crescita,positive,high
2025-11-25_001,video,it,1,1,1,1,1,5,1,1,1,1,violenza;donne;dignità;libertà;amore;lavoro,negative,medium
2025-12-01_001,video,it,1,1,1,1,1,1,3,1,3,1,centro sociale;violenza;Scatasuna;anarchico;aggressione;chiusa,negative,high
2025-12-01_002,image,it,1,1,1,1,1,1,1,1,1,1,Nicola Pietrangeli;tennis italiano;sportivi nazionali;condoglianze,neutral,none
2025-12-02_001,image,it,1,4,1,1,1,1,1,1,3,1,Forum Imprenditoriale;Italia-Mongolia;partenariato strategico;intese;scambio;diplomazia,positive,low
2025-12-02_002,video,it,1,1,1,1,3,1,4,1,1,1,Carabiniere;salva la vita;17enne;sala operativa;Arma dei Carabinieri;progetti per il futuro,positive,low
2025-12-03_001,image,it,1,1,1,1,1,1,1,1,3,1,Bruxelles;vertice;Ministri degli Esteri;alleanza transatlantica,positive,low
2025-12-03_002,image,it,1,1,1,3,1,1,1,1,1,1,disabilità;dignità;diritto;società;famiglie,positive,low
2025-12-04_001,video,it,1,4,1,1,1,1,1,1,1,1,Ministero degli Esteri;politica estera;economia;commercio estero;esportazioni;imprese italiane,positive,low
2025-12-04_002,image,it,1,1,1,1,1,1,4,1,1,1,Santa Barbara;Vigili del Fuoco;coraggio;sacrificio;servizio;Italia,positive,none
2025-12-05_001,video,it,1,1,1,1,2,1,1,1,1,1,nipoti;nonno;ricordo;tempo;sogno;famiglia,neutral,none
2025-12-08_001,image,it,2,3,1,1,1,1,4,1,3,1,Unione Europea;difesa;leadership europea;Green Deal;Europa orientale;anima politica,negative,medium
2025-12-09_001,image,it,1,1,1,3,1,1,3,4,1,1,Gaza;popolazione civile;evacuazione;ospedali;rete umanitaria;palestinesi,positive,medium
2025-12-10_001,video,it,1,1,1,1,1,1,1,1,1,1,Cucina Italiana;patrimonio dell'umanità;UNESCO;Ambasciata;risultato straordinario,positive,none
2025-12-10_002,image,it,1,3,1,1,1,1,2,1,2,1,India;Italia;partnership strategica;IMEC;pace;Ucraina;Medioriente,positive,low
2025-12-10_003,image,it,1,3,1,1,1,1,1,1,1,1,cucina italiana;UNESCO;Patrimonio Immateriale;agroalimentare;tradizioni;filiera agroalimentare,positive,low
2025-12-12_001,video,it,1,4,1,1,1,1,1,1,1,1,Italia India;debiti;prodotti italiani;cucina italiana;strategia strategica;crescita,positive,low
2025-12-12_002,image,it,1,3,1,1,3,1,1,1,1,1,innovazione;autonomia strategica;gap;Europa;leadership;competitivo,positive,low
2025-12-12_003,video,it,4,4,1,1,1,1,1,1,1,1,auto elettriche;divieto 2035;posti di lavoro;emissioni CO2;politica ambientale;conseguenze sociali,negative,medium
2025-12-13_001,image,it,1,1,1,1,1,1,1,1,2,1,Vaticano;Giubileo;Diplomazia Italiana;dialogo;pace;cooperazione internazionale,positive,low
2025-12-14_001,video,it,1,1,1,1,1,1,1,1,2,1,coerenza;lealtà;militanti;spirito;politica;interessi,positive,medium
2025-12-14_002,video,it,1,1,1,1,1,1,3,1,2,1,Farnesina;Diplomazia italiana;Santo Padre;Ministero degli Esteri;carabinieri;dovere;sicurezza,positive,none
2025-12-15_001,image,it,1,1,1,1,1,1,1,1,1,1,Farnesina;Presidente della Repubblica;Ambasciatrici;Ambasciatori;inaugurazione,neutral,none
2025-12-16_001,image,it,4,5,1,1,1,1,1,1,1,1,motori termici;2035;posti di lavoro;tutela ambiente;questione sociale;impresa,mixed,medium
2025-12-17_001,video,it,1,1,1,1,1,1,1,1,3,1,militante politico;leader di partito;base;compagni di partito;immagine;comunicazione,neutral,low
2025-12-18_001,video,it,1,5,1,1,1,1,1,1,2,1,export;internazionalizzazione;imprese;diplomazia;ambasciate;riforma,positive,low
2025-12-19_001,video,it,1,1,1,1,1,1,3,1,3,1,servizio dell'Italia;Istituzioni;Carabinieri;Guardia di Finanza;visione;auguri,positive,low
2025-12-20_001,video,it,1,1,1,4,1,1,1,3,1,1,Ospedale dei bambini del mondo;cure mediche;Gaza;Ucraina;Italia;futuro;benvenuti,positive,low
2025-12-22_001,image,it,1,3,1,1,1,1,4,1,1,1,Gibuti;Base militare;Fregata;stabilità;rotte commerciali;Mar Rosso,positive,low
2025-12-23_001,video,it,1,1,1,1,1,1,4,1,1,1,militari;Gibuti;protezione;terrorismo;patria;forze armate,positive,low
2025-12-24_001,video,it,1,1,1,1,1,1,1,1,3,1,Comunità in Dialogo;Trivigliano;battaglia di libertà;gli ultimi;istituzioni,positive,low
2025-12-24_002,video,it,1,1,1,3,1,1,3,1,2,1,Natale;militari;forze dell'ordine;ospedale;dignità;riflessione;salute,positive,none
2025-12-25_001,image,it,1,1,1,1,1,1,1,1,1,1,Natale;sacralità della vita;rispetto dell'altro;dialogo;pace,positive,none
2025-12-27_001,image,it,1,3,1,3,1,1,4,1,3,1,Ucraina;Russia;manovra di bilancio;Alleanza Atlantica;aiuto militare;taglio Irpef;impresa,mixed,medium
2025-12-30_001,image,it,1,5,4,3,1,1,1,1,1,2,manovra di bilancio;ceto medio;Irpef;stipendi;iperammortamento;sanità;tasse,positive,high
2025-12-31_001,image,it,1,1,1,1,1,1,2,1,4,1,politica estera;pace;guerre;Europa;Repubblica;partecipazione,positive,low
2025-12-31_002,video,it,1,4,3,3,2,1,4,3,3,1,Ministero degli Esteri;export;Piano Mattei;rifugiati;giustizia;G7;PNRR;stabilità,positive,medium
2025-12-31_003,image,it,1,3,2,3,1,1,3,1,1,3,manovra;politica internazionale;Forza Italia;Ucraina;centro-sinistra;ceto medio;sanità;prima casa,positive,medium
2026-01-02_001,video,it,1,1,1,3,1,1,2,1,1,1,Crans-Montana;vittime;tragedia;coordinamento;struttura sanitaria;dispersi,negative,none
2026-01-02_002,image,it,1,1,1,1,1,1,1,1,1,1,Crans-Montana;vittime;solidarietà;emergenza;sostegno,negative,none
2026-01-05_001,image,it,1,1,1,1,1,1,3,1,1,1,Aeronautica Militare;Protezione Civile;Ministero degli Esteri;Crans-Montana;vittime;famiglie,positive,none
2026-01-06_001,image,it,1,2,1,1,1,1,1,2,3,1,G7;Venezuela;transizione pacifica;connazionali;prigionieri politici;iniziative umanitarie,positive,low
2026-01-06_002,image,it,1,1,1,1,1,1,1,1,1,1,Epifania;Re Magi;Betlemme;Gesù;festa cristiana,neutral,none
2026-01-09_001,image,it,1,4,1,1,1,1,1,1,1,1,Mercosur;accordo di libero scambio;esportazioni;Sistema Paese;agricoltori;standard produttivi,positive,low
2026-01-09_002,image,it,1,1,1,1,1,1,1,1,2,1,detenuto;Venezuela;liberazione;vittoria diplomatica;concittadini;prigionieri italiani,positive,medium
2026-01-10_001,image,it,1,4,1,1,1,1,1,1,1,1,Mercosur;export;imprese italiane;indicazioni geografiche;protezione;mercati di sbocco,positive,low
2026-01-12_001,image,it,1,1,1,1,1,1,1,1,2,1,Caracas;Venezuela;liberazione;ambasciata;connazionali;Giorgia Meloni,positive,low
2026-01-13_001,video,it,1,1,1,1,1,1,1,1,2,1,tragedia;Crans-Montana;condoglianze;unità nazionale;sentimento;connazionali,negative,low
2026-01-13_002,image,it,1,1,1,1,1,1,1,1,1,1,Alberto Trentini;Mario Burlò;Italia;Bentornati,neutral,none
2026-01-14_001,video,it,1,1,1,1,1,1,5,1,2,1,Carabinieri;Patria;servizio;ufficiale;valori;onore,positive,low
2026-01-17_001,video,it,1,1,1,1,3,1,2,1,4,1,valori;giovani;scuola;società;civiltà;Occidente;norme,negative,high
2026-01-17_002,video,it,1,1,1,1,1,1,1,1,1,1,Palermo;Sicilia;Forza Italia;ministro degli Esteri;Antonio Pagliani,positive,low
2026-01-17_003,image,it,1,3,1,1,1,1,1,1,1,1,Rocco Commisso;Italia;Stati Uniti;Fiorentina;cultura del lavoro,positive,none
2026-01-18_001,image,it,1,4,1,1,1,1,1,3,1,1,Libia;Misurata Free Zone;hub logistico;proiezione economica;imprese italiane;settori portuale;immigrazione irregolare,positive,low
2026-01-19_001,image,it,1,1,1,1,1,1,1,1,1,1,Valentino Garavani;moda mondiale;Made in Italy;icona;creatività;sfilate,neutral,none
2026-01-19_002,image,it,1,1,1,1,1,1,1,1,3,1,Bettino Craxi;statista;riformista;democrazia;libertà;politica estera,positive,medium
2026-01-21_001,image,it,1,3,1,1,1,1,4,1,1,1,Groenlandia;peso strategico;economico;energetico;Europa;USA;soluzione;NATO,neutral,low
2026-01-22_001,image,it,1,1,1,1,1,1,3,1,1,1,Anzio;Nettuno;sbarco alleato;anniversario;cimitero americano,neutral,none
2026-01-22_002,image,it,1,1,1,1,2,1,1,1,1,1,solidarietà;M5S;Riccardo Mirarchi;attivista politico;scomparsa;condoglianze,negative,none
2026-01-22_003,video,it,1,3,2,1,1,1,4,1,3,1,Berlusconi;politica estera;elettorato moderato;sicurezza europea;guerra commerciale;Putin;Zelensky,mixed,low
2026-01-23_001,image,it,1,1,1,1,1,1,1,1,2,1,Crans-Montana;scarcerazione;Moretti;tribunale;ingiustizia;famiglie,negative,medium
2026-01-23_002,image,it,1,1,1,1,1,1,5,1,3,1,difesa;NATO;Germania;Ucraina;Medio Oriente;ricostruzione;Balcani;missioni,positive,low
2026-01-24_001,video,it,1,2,1,1,3,1,1,1,2,1,Forza Italia;riformisti;Bello Scuola;centro italiano;valori;governo,positive,medium
2026-01-24_002,video,it,1,1,1,1,1,1,1,1,4,1,riforma giustizia;giustizia giusta;sacralità della toga;battaglia liberale;Forza Italia;centrodestra,positive,high
2026-01-25_001,image,it,1,1,1,1,1,1,1,1,2,1,Forza Italia;mobilitazione;referendum;celebrazione;politica,positive,high
2026-01-25_002,video,it,1,2,1,1,1,1,1,1,3,1,Libertà;Giustizia;Forza Italia;svolta;crescere,positive,medium
2026-01-26_001,video,it,1,1,1,1,1,1,1,1,3,1,Forza Italia;Berlusconi;1994;valori;scelta di vita;redazione romana,positive,high
2026-01-27_001,video,it,1,1,1,1,1,1,1,1,3,1,mobilitazione;Napoli;Roma;Milano;valori;Silvio Berlusconi;idee;movimento politico,positive,medium
2026-01-27_002,video,it,1,1,1,1,3,1,1,1,4,1,Shoah;antisemitismo;memoria;responsabilità collettiva;scuole;diritti umani,negative,medium
2026-01-29_001,image,it,1,1,1,1,1,1,3,1,3,1,Consiglio degli Affari Esteri Ue;Pasdaràn;organizzazione terroristiche;dialogo con Teheran;condannare,negative,medium
2026-01-31_001,video,it,1,1,1,1,1,1,4,1,3,1,Torino;poliziotto;forze dell'ordine;Stato;Istituzioni;facinorosi,negative,high
2026-01-31_002,video,it,1,3,1,1,1,1,4,4,3,1,Zagabria;PPE;competitività;crescita;immigrazione irregolare;sicurezza,positive,medium
2026-01-31_003,image,it,1,4,2,1,1,1,1,1,3,1,mercato interno;semplificazione burocratica;armonizzazione fiscale;economia;competitività;Parlamento europeo;crescita demografica,positive,low
2026-02-01_001,image,it,1,1,1,1,1,1,5,1,4,1,Guardia di Finanza;ordine pubblico;scontri;divisa;diritto a manifestare;sicurezza,negative,medium
2026-02-01_002,image,it,1,2,1,1,1,1,4,1,2,1,difesa europea;Nato;sicurezza;rapporti transatlantici;materie prime;Cina;Washington,neutral,low
2026-02-01_003,image,it,1,1,1,1,1,1,4,1,3,1,poliziotto;scontri;forze dell'ordine;aggressione;Torino;stima,negative,medium
